name,year,count,proportion
John,1910,22,0.10945273631840796
Joseph,1910,18,0.08955223880597014
George,1910,17,0.0845771144278607
William,1910,14,0.06965174129353234
Henry,1910,13,0.06467661691542288
Charles,1910,10,0.04975124378109453
James,1910,10,0.04975124378109453
Arthur,1910,9,0.04477611940298507
Ernest,1910,9,0.04477611940298507
Frank,1910,9,0.04477611940298507
Albert,1910,8,0.03980099502487562
Harry,1910,8,0.03980099502487562
Richard,1910,8,0.03980099502487562
Edward,1910,7,0.03482587064676617
Manuel,1910,6,0.029850746268656716
Peter,1910,6,0.029850746268656716
Robert,1910,6,0.029850746268656716
Samuel,1910,6,0.029850746268656716
Daniel,1910,5,0.024875621890547265
David,1910,5,0.024875621890547265
Paul,1910,5,0.024875621890547265
John,1911,27,0.10975609756097561
Joseph,1911,23,0.09349593495934959
George,1911,20,0.08130081300813008
William,1911,18,0.07317073170731707
Henry,1911,17,0.06910569105691057
Charles,1911,13,0.052845528455284556
Harry,1911,13,0.052845528455284556
Edward,1911,10,0.04065040650406504
James,1911,10,0.04065040650406504
Frank,1911,8,0.032520325203252036
Manuel,1911,8,0.032520325203252036
Thomas,1911,8,0.032520325203252036
David,1911,7,0.028455284552845527
Richard,1911,7,0.028455284552845527
Samuel,1911,7,0.028455284552845527
Alfred,1911,6,0.024390243902439025
Francis,1911,6,0.024390243902439025
Harold,1911,6,0.024390243902439025
Lawrence,1911,6,0.024390243902439025
Robert,1911,6,0.024390243902439025
Albert,1911,5,0.02032520325203252
Herbert,1911,5,0.02032520325203252
Jack,1911,5,0.02032520325203252
Walter,1911,5,0.02032520325203252
John,1912,44,0.07213114754098361
George,1912,31,0.05081967213114754
Robert,1912,26,0.04262295081967213
Thomas,1912,23,0.03770491803278689
Edward,1912,22,0.036065573770491806
Richard,1912,22,0.036065573770491806
Henry,1912,21,0.03442622950819672
James,1912,21,0.03442622950819672
Charles,1912,20,0.03278688524590164
Joseph,1912,20,0.03278688524590164
William,1912,20,0.03278688524590164
Harold,1912,16,0.02622950819672131
Harry,1912,16,0.02622950819672131
Manuel,1912,16,0.02622950819672131
Albert,1912,13,0.021311475409836064
David,1912,13,0.021311475409836064
Frank,1912,12,0.019672131147540985
Masao,1912,12,0.019672131147540985
Walter,1912,12,0.019672131147540985
Alfred,1912,11,0.018032786885245903
Francis,1912,10,0.01639344262295082
Louis,1912,10,0.01639344262295082
Arthur,1912,9,0.014754098360655738
Herbert,1912,9,0.014754098360655738
Joe,1912,9,0.014754098360655738
Masato,1912,9,0.014754098360655738
Mitsuo,1912,9,0.014754098360655738
Shigeru,1912,9,0.014754098360655738
Ernest,1912,8,0.013114754098360656
Paul,1912,8,0.013114754098360656
Peter,1912,8,0.013114754098360656
Raymond,1912,8,0.013114754098360656
Takeo,1912,8,0.013114754098360656
Alexander,1912,7,0.011475409836065573
Clarence,1912,7,0.011475409836065573
Hideo,1912,7,0.011475409836065573
Masaru,1912,7,0.011475409836065573
Hiroshi,1912,6,0.009836065573770493
Kazuo,1912,6,0.009836065573770493
Kiyoshi,1912,6,0.009836065573770493
Ralph,1912,6,0.009836065573770493
Samuel,1912,6,0.009836065573770493
Toshio,1912,6,0.009836065573770493
