name,year,count,proportion
Mary,1910,50,0.05875440658049354
Dorothy,1910,39,0.045828437132784956
Alice,1910,35,0.041128084606345476
Helen,1910,30,0.03525264394829612
Lillian,1910,29,0.03407755581668625
Marion,1910,29,0.03407755581668625
Irene,1910,28,0.03290246768507638
Beatrice,1910,26,0.03055229142185664
Ruth,1910,26,0.03055229142185664
Evelyn,1910,24,0.0282021151586369
Doris,1910,23,0.02702702702702703
Florence,1910,22,0.025851938895417155
Mildred,1910,22,0.025851938895417155
Elizabeth,1910,21,0.024676850763807285
Margaret,1910,19,0.022326674500587545
Hazel,1910,17,0.0199764982373678
Ethel,1910,15,0.01762632197414806
Blanche,1910,14,0.01645123384253819
Barbara,1910,13,0.01527614571092832
Frances,1910,13,0.01527614571092832
Pauline,1910,13,0.01527614571092832
Anna,1910,12,0.01410105757931845
Esther,1910,12,0.01410105757931845
Gertrude,1910,12,0.01410105757931845
Louise,1910,12,0.01410105757931845
Thelma,1910,12,0.01410105757931845
Bertha,1910,11,0.012925969447708578
Edith,1910,11,0.012925969447708578
Marie,1910,11,0.012925969447708578
Rose,1910,11,0.012925969447708578
Gladys,1910,10,0.011750881316098707
Grace,1910,10,0.011750881316098707
Jeannette,1910,10,0.011750881316098707
Catherine,1910,9,0.010575793184488837
Marjorie,1910,9,0.010575793184488837
Dora,1910,8,0.009400705052878966
Edna,1910,8,0.009400705052878966
Eleanor,1910,8,0.009400705052878966
Josephine,1910,8,0.009400705052878966
Olive,1910,8,0.009400705052878966
Bernice,1910,7,0.008225616921269096
Ellen,1910,7,0.008225616921269096
Elsie,1910,7,0.008225616921269096
Katherine,1910,7,0.008225616921269096
Lena,1910,7,0.008225616921269096
Mabel,1910,7,0.008225616921269096
Anne,1910,6,0.007050528789659225
Antoinette,1910,6,0.007050528789659225
Cecile,1910,6,0.007050528789659225
Eva,1910,6,0.007050528789659225
Germaine,1910,6,0.007050528789659225
Julia,1910,6,0.007050528789659225
Juliette,1910,6,0.007050528789659225
Lydia,1910,6,0.007050528789659225
Yvonne,1910,6,0.007050528789659225
Alma,1910,5,0.005875440658049354
Arlene,1910,5,0.005875440658049354
Ida,1910,5,0.005875440658049354
Laura,1910,5,0.005875440658049354
Leona,1910,5,0.005875440658049354
Loretta,1910,5,0.005875440658049354
Lucille,1910,5,0.005875440658049354
Natalie,1910,5,0.005875440658049354
Rachel,1910,5,0.005875440658049354
Stella,1910,5,0.005875440658049354
Viola,1910,5,0.005875440658049354
Mary,1911,68,0.06319702602230483
Dorothy,1911,57,0.05297397769516728
Alice,1911,40,0.03717472118959108
Helen,1911,39,0.0362453531598513
Irene,1911,37,0.03438661710037175
Ruth,1911,36,0.03345724907063197
