name,year,count,proportion
John,1910,10,0.24390243902439024
William,1910,10,0.24390243902439024
Robert,1910,6,0.14634146341463414
George,1910,5,0.12195121951219512
Harry,1910,5,0.12195121951219512
Jack,1910,5,0.12195121951219512
John,1911,11,0.3055555555555556
William,1911,8,0.2222222222222222
George,1911,6,0.16666666666666666
James,1911,6,0.16666666666666666
Edward,1911,5,0.1388888888888889
John,1912,24,0.22018348623853212
William,1912,18,0.1651376146788991
Frank,1912,10,0.09174311926605505
George,1912,9,0.08256880733944955
James,1912,9,0.08256880733944955
Robert,1912,8,0.07339449541284404
Charles,1912,6,0.05504587155963303
Alfred,1912,5,0.045871559633027525
Arthur,1912,5,0.045871559633027525
Edward,1912,5,0.045871559633027525
Joseph,1912,5,0.045871559633027525
Thomas,1912,5,0.045871559633027525
John,1913,16,0.11510791366906475
George,1913,15,0.1079136690647482
William,1913,15,0.1079136690647482
Robert,1913,12,0.08633093525179857
Charles,1913,11,0.07913669064748201
James,1913,11,0.07913669064748201
Frank,1913,8,0.05755395683453238
Joseph,1913,7,0.050359712230215826
Paul,1913,7,0.050359712230215826
Harry,1913,6,0.04316546762589928
Louis,1913,6,0.04316546762589928
Earl,1913,5,0.03597122302158273
Edward,1913,5,0.03597122302158273
Elmer,1913,5,0.03597122302158273
Roy,1913,5,0.03597122302158273
Thomas,1913,5,0.03597122302158273
John,1914,31,0.15121951219512195
William,1914,30,0.14634146341463414
James,1914,18,0.08780487804878048
George,1914,15,0.07317073170731707
Charles,1914,13,0.06341463414634146
Robert,1914,10,0.04878048780487805
Frank,1914,9,0.04390243902439024
Jack,1914,9,0.04390243902439024
Edward,1914,7,0.03414634146341464
Harry,1914,7,0.03414634146341464
Paul,1914,7,0.03414634146341464
Walter,1914,7,0.03414634146341464
Fred,1914,6,0.02926829268292683
Ralph,1914,6,0.02926829268292683
Arthur,1914,5,0.024390243902439025
David,1914,5,0.024390243902439025
Earl,1914,5,0.024390243902439025
Ernest,1914,5,0.024390243902439025
Joseph,1914,5,0.024390243902439025
Richard,1914,5,0.024390243902439025
John,1915,39,0.15918367346938775
William,1915,22,0.08979591836734693
Charles,1915,21,0.08571428571428572
James,1915,16,0.0653061224489796
George,1915,14,0.05714285714285714
Robert,1915,12,0.04897959183673469
Albert,1915,11,0.044897959183673466
Edward,1915,10,0.04081632653061224
Thomas,1915,10,0.04081632653061224
Jack,1915,9,0.036734693877551024
Joseph,1915,9,0.036734693877551024
Raymond,1915,9,0.036734693877551024
Frank,1915,8,0.0326530612244898
Richard,1915,8,0.0326530612244898
Louis,1915,7,0.02857142857142857
Ralph,1915,7,0.02857142857142857
Harold,1915,6,0.024489795918367346
Paul,1915,6,0.024489795918367346
Walter,1915,6,0.024489795918367346
Donald,1915,5,0.02040816326530612
Leslie,1915,5,0.02040816326530612
Lloyd,1915,5,0.02040816326530612
John,1916,41,0.1413793103448276
William,1916,28,0.09655172413793103
Robert,1916,27,0.09310344827586207
James,1916,20,0.06896551724137931
George,1916,14,0.04827586206896552
Joseph,1916,14,0.04827586206896552
Charles,1916,13,0.04482758620689655
Thomas,1916,13,0.04482758620689655
Jack,1916,11,0.03793103448275862
Donald,1916,10,0.034482758620689655
Edward,1916,9,0.03103448275862069
Arthur,1916,8,0.027586206896551724
Louis,1916,8,0.027586206896551724
Henry,1916,7,0.02413793103448276
Paul,1916,7,0.02413793103448276
Harold,1916,6,0.020689655172413793
Martin,1916,6,0.020689655172413793
Raymond,1916,6,0.020689655172413793
Richard,1916,6,0.020689655172413793
Roy,1916,6,0.020689655172413793
Albert,1916,5,0.017241379310344827
Alfred,1916,5,0.017241379310344827
Frank,1916,5,0.017241379310344827
Harry,1916,5,0.017241379310344827
Kenneth,1916,5,0.017241379310344827
Walter,1916,5,0.017241379310344827
John,1917,41,0.11420612813370473
William,1917,31,0.08635097493036212
Charles,1917,22,0.06128133704735376
George,1917,18,0.05013927576601671
James,1917,16,0.04456824512534819
Robert,1917,16,0.04456824512534819
Jack,1917,13,0.036211699164345405
Richard,1917,13,0.036211699164345405
Edward,1917,12,0.033426183844011144
Joseph,1917,11,0.03064066852367688
Thomas,1917,11,0.03064066852367688
Arthur,1917,10,0.027855153203342618
Frank,1917,9,0.025069637883008356
Harold,1917,9,0.025069637883008356
Ralph,1917,9,0.025069637883008356
Albert,1917,8,0.022284122562674095
Alfred,1917,7,0.019498607242339833
Donald,1917,7,0.019498607242339833
Earl,1917,7,0.019498607242339833
