name,year,count,proportion
John,1910,129,0.058957952468007314
William,1910,104,0.04753199268738574
Charles,1910,76,0.03473491773308958
James,1910,71,0.03244972577696526
George,1910,63,0.028793418647166363
Robert,1910,61,0.027879341864716637
Harold,1910,58,0.026508226691042046
Paul,1910,55,0.025137111517367458
Frank,1910,50,0.022851919561243144
Ralph,1910,46,0.02102376599634369
Clarence,1910,43,0.019652650822669104
Joseph,1910,37,0.016910420475319928
Albert,1910,35,0.015996343692870202
Floyd,1910,33,0.015082266910420476
Howard,1910,33,0.015082266910420476
Raymond,1910,33,0.015082266910420476
Walter,1910,33,0.015082266910420476
Harry,1910,32,0.014625228519195612
Kenneth,1910,32,0.014625228519195612
Roy,1910,32,0.014625228519195612
Ernest,1910,29,0.013254113345521023
Fred,1910,29,0.013254113345521023
Jack,1910,28,0.012797074954296161
Thomas,1910,28,0.012797074954296161
Carl,1910,27,0.012340036563071298
Arthur,1910,26,0.011882998171846435
Earl,1910,25,0.011425959780621572
Edward,1910,24,0.010968921389396709
Glenn,1910,24,0.010968921389396709
Clifford,1910,23,0.010511882998171846
Donald,1910,23,0.010511882998171846
Henry,1910,23,0.010511882998171846
Lawrence,1910,23,0.010511882998171846
Richard,1910,23,0.010511882998171846
Elmer,1910,21,0.009597806215722121
Francis,1910,21,0.009597806215722121
Herbert,1910,20,0.009140767824497258
Leonard,1910,20,0.009140767824497258
Lloyd,1910,19,0.008683729433272395
Alfred,1910,18,0.008226691042047532
Leroy,1910,18,0.008226691042047532
Lester,1910,17,0.007769652650822669
Eugene,1910,16,0.007312614259597806
Joe,1910,16,0.007312614259597806
Chester,1910,15,0.006855575868372943
Marion,1910,15,0.006855575868372943
Melvin,1910,15,0.006855575868372943
Vernon,1910,15,0.006855575868372943
Lee,1910,14,0.006398537477148081
Leo,1910,13,0.005941499085923218
Orville,1910,13,0.005941499085923218
Edwin,1910,12,0.005484460694698354
Clyde,1910,11,0.005027422303473492
Jesse,1910,11,0.005027422303473492
Marvin,1910,11,0.005027422303473492
Virgil,1910,11,0.005027422303473492
Bernard,1910,10,0.004570383912248629
Cecil,1910,10,0.004570383912248629
Claude,1910,10,0.004570383912248629
David,1910,10,0.004570383912248629
Everett,1910,10,0.004570383912248629
Glen,1910,10,0.004570383912248629
Lewis,1910,10,0.004570383912248629
Merle,1910,10,0.004570383912248629
Ray,1910,10,0.004570383912248629
Samuel,1910,10,0.004570383912248629
Victor,1910,10,0.004570383912248629
Wayne,1910,10,0.004570383912248629
Alvin,1910,9,0.004113345521023766
Daniel,1910,9,0.004113345521023766
Homer,1910,9,0.004113345521023766
Louis,1910,9,0.004113345521023766
Andrew,1910,8,0.003656307129798903
Arnold,1910,8,0.003656307129798903
Eldon,1910,8,0.003656307129798903
Oliver,1910,8,0.003656307129798903
Russell,1910,8,0.003656307129798903
Theodore,1910,8,0.003656307129798903
Willard,1910,8,0.003656307129798903
Archie,1910,7,0.0031992687385740404
Ben,1910,7,0.0031992687385740404
Don,1910,7,0.0031992687385740404
Martin,1910,7,0.0031992687385740404
Milton,1910,7,0.0031992687385740404
Peter,1910,7,0.0031992687385740404
Dale,1910,6,0.002742230347349177
Frederick,1910,6,0.002742230347349177
Gerald,1910,6,0.002742230347349177
Guy,1910,6,0.002742230347349177
Harvey,1910,6,0.002742230347349177
Ira,1910,6,0.002742230347349177
Ivan,1910,6,0.002742230347349177
Leslie,1910,6,0.002742230347349177
Norman,1910,6,0.002742230347349177
Roland,1910,6,0.002742230347349177
Stanley,1910,6,0.002742230347349177
Anthony,1910,5,0.0022851919561243145
Benjamin,1910,5,0.0022851919561243145
Clifton,1910,5,0.0022851919561243145
Delbert,1910,5,0.0022851919561243145
Dwight,1910,5,0.0022851919561243145
Edgar,1910,5,0.0022851919561243145
Emil,1910,5,0.0022851919561243145
Emmett,1910,5,0.0022851919561243145
Forrest,1910,5,0.0022851919561243145
Gilbert,1910,5,0.0022851919561243145
Jessie,1910,5,0.0022851919561243145
Kermit,1910,5,0.0022851919561243145
Leon,1910,5,0.0022851919561243145
Loren,1910,5,0.0022851919561243145
Maurice,1910,5,0.0022851919561243145
Otis,1910,5,0.0022851919561243145
Reuben,1910,5,0.0022851919561243145
Rudolph,1910,5,0.0022851919561243145
Steve,1910,5,0.0022851919561243145
Ted,1910,5,0.0022851919561243145
Wallace,1910,5,0.0022851919561243145
Warren,1910,5,0.0022851919561243145
Wilbur,1910,5,0.0022851919561243145
John,1911,137,0.05795262267343486
Charles,1911,93,0.03934010152284264
James,1911,89,0.03764805414551607
George,1911,87,0.03680203045685279
William,1911,85,0.03595600676818951
Harold,1911,68,0.028764805414551606
Robert,1911,68,0.028764805414551606
Frank,1911,60,0.025380710659898477
Kenneth,1911,39,0.01649746192893401
Ralph,1911,39,0.01649746192893401
Donald,1911,38,0.016074450084602367
Fred,1911,38,0.016074450084602367
Henry,1911,38,0.016074450084602367
Raymond,1911,37,0.015651438240270727
Carl,1911,36,0.015228426395939087
Harry,1911,36,0.015228426395939087
Clarence,1911,35,0.014805414551607445
Edward,1911,33,0.013959390862944163
Roy,1911,33,0.013959390862944163
Joseph,1911,32,0.01353637901861252
Paul,1911,32,0.01353637901861252
Richard,1911,32,0.01353637901861252
Earl,1911,31,0.01311336717428088
Walter,1911,30,0.012690355329949238
Howard,1911,27,0.011421319796954314
Lawrence,1911,27,0.011421319796954314
Albert,1911,24,0.01015228426395939
Arthur,1911,24,0.01015228426395939
Elmer,1911,24,0.01015228426395939
Jack,1911,24,0.01015228426395939
Cecil,1911,23,0.00972927241962775
Virgil,1911,23,0.00972927241962775
Wayne,1911,23,0.00972927241962775
Eugene,1911,22,0.009306260575296108
Thomas,1911,22,0.009306260575296108
Francis,1911,21,0.008883248730964468
Lloyd,1911,21,0.008883248730964468
Orville,1911,21,0.008883248730964468
Chester,1911,20,0.008460236886632826
Herbert,1911,19,0.008037225042301184
Ray,1911,18,0.007614213197969543
Russell,1911,17,0.0071912013536379014
Everett,1911,16,0.00676818950930626
Floyd,1911,16,0.00676818950930626
Maurice,1911,16,0.00676818950930626
Clyde,1911,15,0.006345177664974619
Ernest,1911,15,0.006345177664974619
Leonard,1911,15,0.006345177664974619
Melvin,1911,15,0.006345177664974619
Clifford,1911,14,0.005922165820642978
David,1911,14,0.005922165820642978
Edwin,1911,14,0.005922165820642978
Andrew,1911,13,0.005499153976311337
Glenn,1911,13,0.005499153976311337
Marion,1911,13,0.005499153976311337
Samuel,1911,13,0.005499153976311337
Vernon,1911,13,0.005499153976311337
Alfred,1911,12,0.005076142131979695
Joe,1911,12,0.005076142131979695
Marvin,1911,12,0.005076142131979695
Alvin,1911,11,0.004653130287648054
Gerald,1911,11,0.004653130287648054
Glen,1911,11,0.004653130287648054
Wilbur,1911,11,0.004653130287648054
Daniel,1911,10,0.004230118443316413
Delbert,1911,10,0.004230118443316413
Harvey,1911,10,0.004230118443316413
Leo,1911,10,0.004230118443316413
Leroy,1911,10,0.004230118443316413
Leslie,1911,10,0.004230118443316413
Merle,1911,10,0.004230118443316413
Norman,1911,10,0.004230118443316413
Claude,1911,9,0.0038071065989847717
Herman,1911,9,0.0038071065989847717
Homer,1911,9,0.0038071065989847717
Leon,1911,9,0.0038071065989847717
Lyle,1911,9,0.0038071065989847717
Oscar,1911,9,0.0038071065989847717
Stanley,1911,9,0.0038071065989847717
Ben,1911,8,0.00338409475465313
Benjamin,1911,8,0.00338409475465313
Bert,1911,8,0.00338409475465313
Gilbert,1911,8,0.00338409475465313
Ivan,1911,8,0.00338409475465313
Dale,1911,7,0.002961082910321489
Edgar,1911,7,0.002961082910321489
Jesse,1911,7,0.002961082910321489
Loren,1911,7,0.002961082910321489
Louis,1911,7,0.002961082910321489
Lowell,1911,7,0.002961082910321489
Martin,1911,7,0.002961082910321489
Orval,1911,7,0.002961082910321489
Ronald,1911,7,0.002961082910321489
Theodore,1911,7,0.002961082910321489
Willard,1911,7,0.002961082910321489
August,1911,6,0.0025380710659898475
Bernard,1911,6,0.0025380710659898475
Charlie,1911,6,0.0025380710659898475
Clayton,1911,6,0.0025380710659898475
Dean,1911,6,0.0025380710659898475
Don,1911,6,0.0025380710659898475
Eldon,1911,6,0.0025380710659898475
Gordon,1911,6,0.0025380710659898475
Lee,1911,6,0.0025380710659898475
Lester,1911,6,0.0025380710659898475
Lewis,1911,6,0.0025380710659898475
Wesley,1911,6,0.0025380710659898475
Woodrow,1911,6,0.0025380710659898475
Adolph,1911,5,0.0021150592216582064
Calvin,1911,5,0.0021150592216582064
Carroll,1911,5,0.0021150592216582064
Curtis,1911,5,0.0021150592216582064
Dan,1911,5,0.0021150592216582064
Eddie,1911,5,0.0021150592216582064
Elbert,1911,5,0.0021150592216582064
Emery,1911,5,0.0021150592216582064
Emil,1911,5,0.0021150592216582064
Frederick,1911,5,0.0021150592216582064
Hubert,1911,5,0.0021150592216582064
Ira,1911,5,0.0021150592216582064
Jay,1911,5,0.0021150592216582064
Jess,1911,5,0.0021150592216582064
Max,1911,5,0.0021150592216582064
Wallace,1911,5,0.0021150592216582064
Warren,1911,5,0.0021150592216582064
John,1912,281,0.047829787234042555
William,1912,238,0.04051063829787234
Robert,1912,188,0.032
James,1912,187,0.031829787234042554
Charles,1912,182,0.03097872340425532
George,1912,161,0.027404255319148935
Harold,1912,144,0.02451063829787234
Frank,1912,110,0.01872340425531915
Ralph,1912,103,0.01753191489361702
Paul,1912,100,0.01702127659574468
Joseph,1912,97,0.01651063829787234
Raymond,1912,94,0.016
Kenneth,1912,93,0.015829787234042554
Clarence,1912,86,0.014638297872340425
Edward,1912,80,0.013617021276595745
Carl,1912,79,0.013446808510638298
Harry,1912,77,0.013106382978723404
Richard,1912,77,0.013106382978723404
Earl,1912,71,0.012085106382978723
Howard,1912,71,0.012085106382978723
Lawrence,1912,70,0.011914893617021277
Walter,1912,69,0.01174468085106383
Albert,1912,65,0.011063829787234043
Donald,1912,62,0.010553191489361702
Eugene,1912,61,0.010382978723404256
Arthur,1912,60,0.010212765957446808
Henry,1912,60,0.010212765957446808
Thomas,1912,59,0.010042553191489362
Roy,1912,56,0.009531914893617021
Lloyd,1912,55,0.009361702127659575
Fred,1912,54,0.009191489361702127
Ernest,1912,51,0.008680851063829787
Elmer,1912,48,0.008170212765957446
Glenn,1912,47,0.008
Floyd,1912,46,0.007829787234042554
Cecil,1912,41,0.006978723404255319
Everett,1912,40,0.006808510638297872
Edwin,1912,38,0.006468085106382979
Francis,1912,38,0.006468085106382979
Virgil,1912,38,0.006468085106382979
Jack,1912,37,0.006297872340425532
Louis,1912,37,0.006297872340425532
Melvin,1912,37,0.006297872340425532
Herbert,1912,36,0.006127659574468085
Clyde,1912,35,0.005957446808510639
Leo,1912,35,0.005957446808510639
Lester,1912,35,0.005957446808510639
Marion,1912,33,0.005617021276595744
Ray,1912,33,0.005617021276595744
Clifford,1912,32,0.005446808510638298
Lewis,1912,32,0.005446808510638298
Wayne,1912,31,0.005276595744680851
Dale,1912,30,0.005106382978723404
Joe,1912,30,0.005106382978723404
Leonard,1912,30,0.005106382978723404
Alfred,1912,29,0.004936170212765958
Norman,1912,29,0.004936170212765958
Vernon,1912,29,0.004936170212765958
Alvin,1912,28,0.004765957446808511
Chester,1912,28,0.004765957446808511
Leroy,1912,27,0.004595744680851064
Wilbur,1912,27,0.004595744680851064
Woodrow,1912,27,0.004595744680851064
David,1912,26,0.004425531914893617
Glen,1912,25,0.00425531914893617
Ivan,1912,25,0.00425531914893617
Russell,1912,25,0.00425531914893617
Gerald,1912,24,0.004085106382978723
Lyle,1912,24,0.004085106382978723
Theodore,1912,24,0.004085106382978723
Victor,1912,24,0.004085106382978723
Claude,1912,22,0.00374468085106383
Marvin,1912,22,0.00374468085106383
Willard,1912,22,0.00374468085106383
Harvey,1912,21,0.003574468085106383
Willis,1912,21,0.003574468085106383
Martin,1912,20,0.003404255319148936
Maurice,1912,20,0.003404255319148936
Merle,1912,20,0.003404255319148936
Delbert,1912,19,0.0032340425531914895
Frederick,1912,19,0.0032340425531914895
Herman,1912,19,0.0032340425531914895
Samuel,1912,19,0.0032340425531914895
Andrew,1912,18,0.0030638297872340424
Loren,1912,18,0.0030638297872340424
Oscar,1912,18,0.0030638297872340424
Warren,1912,17,0.0028936170212765957
Wesley,1912,17,0.0028936170212765957
Arnold,1912,16,0.002723404255319149
Daniel,1912,16,0.002723404255319149
Leland,1912,16,0.002723404255319149
Dean,1912,15,0.002553191489361702
Don,1912,15,0.002553191489361702
Edgar,1912,15,0.002553191489361702
Homer,1912,15,0.002553191489361702
Jesse,1912,15,0.002553191489361702
Philip,1912,15,0.002553191489361702
Bernard,1912,14,0.0023829787234042553
Lee,1912,14,0.0023829787234042553
Leslie,1912,14,0.0023829787234042553
Orville,1912,14,0.0023829787234042553
Vincent,1912,14,0.0023829787234042553
Eldon,1912,13,0.0022127659574468087
Gene,1912,13,0.0022127659574468087
Jacob,1912,13,0.0022127659574468087
Max,1912,13,0.0022127659574468087
Clayton,1912,12,0.0020425531914893616
Edmund,1912,12,0.0020425531914893616
Guy,1912,12,0.0020425531914893616
Hugh,1912,12,0.0020425531914893616
Jay,1912,12,0.0020425531914893616
Roland,1912,12,0.0020425531914893616
Anthony,1912,11,0.001872340425531915
Elbert,1912,11,0.001872340425531915
Forrest,1912,11,0.001872340425531915
Jerome,1912,11,0.001872340425531915
Otto,1912,11,0.001872340425531915
Ross,1912,11,0.001872340425531915
Steve,1912,11,0.001872340425531915
Gordon,1912,10,0.001702127659574468
Ira,1912,10,0.001702127659574468
Keith,1912,10,0.001702127659574468
Oliver,1912,10,0.001702127659574468
Roger,1912,10,0.001702127659574468
Benjamin,1912,9,0.0015319148936170212
Clair,1912,9,0.0015319148936170212
Emil,1912,9,0.0015319148936170212
Franklin,1912,9,0.0015319148936170212
Gilbert,1912,9,0.0015319148936170212
Harley,1912,9,0.0015319148936170212
Karl,1912,9,0.0015319148936170212
Laurence,1912,9,0.0015319148936170212
Leon,1912,9,0.0015319148936170212
Otis,1912,9,0.0015319148936170212
Owen,1912,9,0.0015319148936170212
Stanley,1912,9,0.0015319148936170212
Allen,1912,8,0.0013617021276595745
Archie,1912,8,0.0013617021276595745
August,1912,8,0.0013617021276595745
Byron,1912,8,0.0013617021276595745
Darrell,1912,8,0.0013617021276595745
Emmett,1912,8,0.0013617021276595745
Hubert,1912,8,0.0013617021276595745
Jimmie,1912,8,0.0013617021276595745
Milton,1912,8,0.0013617021276595745
Morris,1912,8,0.0013617021276595745
Myron,1912,8,0.0013617021276595745
Neil,1912,8,0.0013617021276595745
Ronald,1912,8,0.0013617021276595745
Rudolph,1912,8,0.0013617021276595745
Ted,1912,8,0.0013617021276595745
Wallace,1912,8,0.0013617021276595745
Willie,1912,8,0.0013617021276595745
Bert,1912,7,0.0011914893617021277
Charley,1912,7,0.0011914893617021277
Clifton,1912,7,0.0011914893617021277
Dan,1912,7,0.0011914893617021277
Dwight,1912,7,0.0011914893617021277
Jess,1912,7,0.0011914893617021277
Lowell,1912,7,0.0011914893617021277
Millard,1912,7,0.0011914893617021277
Orval,1912,7,0.0011914893617021277
Sidney,1912,7,0.0011914893617021277
Wendell,1912,7,0.0011914893617021277
