name,year,count,proportion
Mary,1910,57,0.05423406279733587
Dorothy,1910,38,0.03615604186489058
Helen,1910,36,0.03425309229305423
Ruth,1910,34,0.03235014272121789
Margaret,1910,32,0.030447193149381543
Thelma,1910,32,0.030447193149381543
Edna,1910,27,0.025689819219790674
Florence,1910,27,0.025689819219790674
Erma,1910,26,0.024738344433872503
Virginia,1910,23,0.021883920076117985
Lucille,1910,21,0.019980970504281638
Alice,1910,19,0.01807802093244529
Mildred,1910,19,0.01807802093244529
Edith,1910,18,0.017126546146527116
Grace,1910,18,0.017126546146527116
Irene,1910,18,0.017126546146527116
Hazel,1910,16,0.015223596574690771
Louise,1910,15,0.014272121788772598
Phyllis,1910,15,0.014272121788772598
Ruby,1910,15,0.014272121788772598
Blanche,1910,14,0.013320647002854425
Eva,1910,14,0.013320647002854425
Bernice,1910,13,0.012369172216936251
Evelyn,1910,13,0.012369172216936251
Ida,1910,13,0.012369172216936251
Lois,1910,13,0.012369172216936251
Marie,1910,13,0.012369172216936251
Rose,1910,13,0.012369172216936251
Anna,1910,12,0.011417697431018078
Clara,1910,11,0.010466222645099905
Ethel,1910,11,0.010466222645099905
Melba,1910,11,0.010466222645099905
Pearl,1910,11,0.010466222645099905
Vera,1910,11,0.010466222645099905
Afton,1910,10,0.009514747859181731
Della,1910,10,0.009514747859181731
Elizabeth,1910,10,0.009514747859181731
Gertrude,1910,10,0.009514747859181731
Gladys,1910,10,0.009514747859181731
Vivian,1910,10,0.009514747859181731
Elva,1910,9,0.008563273073263558
Frances,1910,9,0.008563273073263558
Katherine,1910,9,0.008563273073263558
Lillian,1910,9,0.008563273073263558
Violet,1910,9,0.008563273073263558
Ada,1910,8,0.007611798287345386
Elsie,1910,8,0.007611798287345386
Emma,1910,8,0.007611798287345386
Leona,1910,8,0.007611798287345386
Martha,1910,8,0.007611798287345386
Maxine,1910,8,0.007611798287345386
Norma,1910,8,0.007611798287345386
Alta,1910,7,0.006660323501427212
Genevieve,1910,7,0.006660323501427212
Georgia,1910,7,0.006660323501427212
Jean,1910,7,0.006660323501427212
Jennie,1910,7,0.006660323501427212
Josephine,1910,7,0.006660323501427212
Mable,1910,7,0.006660323501427212
Marjorie,1910,7,0.006660323501427212
Myrtle,1910,7,0.006660323501427212
Sarah,1910,7,0.006660323501427212
Verda,1910,7,0.006660323501427212
Viola,1910,7,0.006660323501427212
Ann,1910,6,0.005708848715509039
Beth,1910,6,0.005708848715509039
Emily,1910,6,0.005708848715509039
Iris,1910,6,0.005708848715509039
Irma,1910,6,0.005708848715509039
June,1910,6,0.005708848715509039
Lucy,1910,6,0.005708848715509039
Lula,1910,6,0.005708848715509039
Mabel,1910,6,0.005708848715509039
Maurine,1910,6,0.005708848715509039
Nellie,1910,6,0.005708848715509039
Wanda,1910,6,0.005708848715509039
Betty,1910,5,0.004757373929590866
Doris,1910,5,0.004757373929590866
Eleanor,1910,5,0.004757373929590866
Elma,1910,5,0.004757373929590866
Ila,1910,5,0.004757373929590866
Madge,1910,5,0.004757373929590866
Naomi,1910,5,0.004757373929590866
Opal,1910,5,0.004757373929590866
Rhea,1910,5,0.004757373929590866
Thora,1910,5,0.004757373929590866
Verna,1910,5,0.004757373929590866
Mary,1911,71,0.05810147299509002
Helen,1911,57,0.046644844517184945
Ruth,1911,54,0.044189852700491
Dorothy,1911,38,0.031096563011456628
Margaret,1911,36,0.029459901800327332
Virginia,1911,29,0.023731587561374796
Alice,1911,28,0.022913256955810146
Florence,1911,28,0.022913256955810146
Mildred,1911,26,0.02127659574468085
Hazel,1911,23,0.018821603927986905
Erma,1911,22,0.01800327332242226
Thelma,1911,21,0.01718494271685761
Elizabeth,1911,20,0.016366612111292964
Vera,1911,20,0.016366612111292964
Edith,1911,19,0.015548281505728314
Ethel,1911,19,0.015548281505728314
Ruby,1911,19,0.015548281505728314
Edna,1911,17,0.013911620294599018
Elva,1911,17,0.013911620294599018
Wanda,1911,17,0.013911620294599018
Louise,1911,16,0.01309328968903437
Afton,1911,14,0.011456628477905073
Clara,1911,14,0.011456628477905073
Emma,1911,14,0.011456628477905073
Evelyn,1911,14,0.011456628477905073
Fern,1911,14,0.011456628477905073
Mae,1911,14,0.011456628477905073
Lois,1911,13,0.010638297872340425
Gertrude,1911,12,0.009819967266775777
Sarah,1911,12,0.009819967266775777
Bernice,1911,11,0.00900163666121113
Ellen,1911,11,0.00900163666121113
Gladys,1911,11,0.00900163666121113
Irene,1911,11,0.00900163666121113
Lucille,1911,11,0.00900163666121113
Martha,1911,11,0.00900163666121113
Norma,1911,11,0.00900163666121113
Alta,1911,10,0.008183306055646482
Anna,1911,10,0.008183306055646482
Bessie,1911,10,0.008183306055646482
Eva,1911,10,0.008183306055646482
Grace,1911,10,0.008183306055646482
Melba,1911,10,0.008183306055646482
Beatrice,1911,9,0.007364975450081833
Frances,1911,9,0.007364975450081833
Ida,1911,9,0.007364975450081833
Leah,1911,9,0.007364975450081833
Leona,1911,9,0.007364975450081833
Marie,1911,9,0.007364975450081833
Pearl,1911,9,0.007364975450081833
Ada,1911,8,0.006546644844517185
Agnes,1911,8,0.006546644844517185
Ann,1911,8,0.006546644844517185
Bertha,1911,8,0.006546644844517185
Katherine,1911,8,0.006546644844517185
Maude,1911,8,0.006546644844517185
Phyllis,1911,8,0.006546644844517185
Sylvia,1911,8,0.006546644844517185
Della,1911,7,0.0057283142389525366
Ella,1911,7,0.0057283142389525366
Esther,1911,7,0.0057283142389525366
Fay,1911,7,0.0057283142389525366
Jean,1911,7,0.0057283142389525366
