name,year,count,proportion
Mary,1910,141,0.10483271375464684
Helen,1910,63,0.04684014869888476
Margaret,1910,55,0.040892193308550186
Dorothy,1910,54,0.04014869888475837
Alice,1910,45,0.03345724907063197
Anna,1910,44,0.03271375464684015
Ruth,1910,42,0.031226765799256505
Florence,1910,34,0.025278810408921933
Rose,1910,33,0.02453531598513011
Catherine,1910,31,0.023048327137546468
Irene,1910,31,0.023048327137546468
Mildred,1910,29,0.021561338289962824
Elizabeth,1910,25,0.01858736059479554
Lillian,1910,24,0.017843866171003718
Evelyn,1910,21,0.015613382899628252
Ethel,1910,20,0.01486988847583643
Gertrude,1910,20,0.01486988847583643
Edith,1910,19,0.01412639405204461
Esther,1910,17,0.012639405204460967
Frances,1910,17,0.012639405204460967
Beatrice,1910,16,0.011895910780669145
Gladys,1910,16,0.011895910780669145
Marie,1910,16,0.011895910780669145
Marion,1910,16,0.011895910780669145
Angelina,1910,15,0.011152416356877323
Doris,1910,15,0.011152416356877323
Josephine,1910,15,0.011152416356877323
Louise,1910,15,0.011152416356877323
Theresa,1910,13,0.009665427509293681
Agnes,1910,12,0.008921933085501859
Elsie,1910,12,0.008921933085501859
Hazel,1910,12,0.008921933085501859
Julia,1910,12,0.008921933085501859
Marjorie,1910,12,0.008921933085501859
Grace,1910,11,0.008178438661710037
Loretta,1910,11,0.008178438661710037
Yvonne,1910,11,0.008178438661710037
Anne,1910,10,0.007434944237918215
Viola,1910,10,0.007434944237918215
Edna,1910,9,0.006691449814126394
Eleanor,1910,9,0.006691449814126394
Jeannette,1910,9,0.006691449814126394
Madeline,1910,9,0.006691449814126394
Marguerite,1910,9,0.006691449814126394
Martha,1910,9,0.006691449814126394
Pauline,1910,9,0.006691449814126394
Virginia,1910,9,0.006691449814126394
Adeline,1910,8,0.005947955390334572
Ann,1910,8,0.005947955390334572
Charlotte,1910,8,0.005947955390334572
Eva,1910,8,0.005947955390334572
Ida,1910,8,0.005947955390334572
Maria,1910,8,0.005947955390334572
Myrtle,1910,8,0.005947955390334572
Amelia,1910,7,0.0052044609665427505
Christine,1910,7,0.0052044609665427505
Claire,1910,7,0.0052044609665427505
Flora,1910,7,0.0052044609665427505
Katherine,1910,7,0.0052044609665427505
Mabel,1910,7,0.0052044609665427505
Sarah,1910,7,0.0052044609665427505
Barbara,1910,6,0.0044609665427509295
Caroline,1910,6,0.0044609665427509295
Cecile,1910,6,0.0044609665427509295
Clara,1910,6,0.0044609665427509295
Emily,1910,6,0.0044609665427509295
Estelle,1910,6,0.0044609665427509295
Hope,1910,6,0.0044609665427509295
Jean,1910,6,0.0044609665427509295
Laura,1910,6,0.0044609665427509295
Phyllis,1910,6,0.0044609665427509295
Rita,1910,6,0.0044609665427509295
Sylvia,1910,6,0.0044609665427509295
